replicate,match,home_team,home_team_coefficient,home_team_city,home_team_association,away_team,away_team_coefficient,away_team_city,away_team_association,distance
1,1,Barcelona,78.0,Barcelona,ESP,Crvena zvezda,40.0,Belgrade,SRB,1528.0
1,2,Barcelona,78.0,Barcelona,ESP,Antwerp,21.0,Antwerp,BEL,1107.0
1,3,Barcelona,78.0,Barcelona,ESP,Chelsea,96.0,London,ENG,1139.0
1,4,Barcelona,78.0,Barcelona,ESP,Ajax,64.0,Amsterdam,NED,1238.0
1,5,Manchester City,130.0,Manchester,ENG,Borussia Dortmund,75.0,Dortmund,GER,692.0
1,6,Manchester City,130.0,Manchester,ENG,Lens,11.266,Lens,FRA,485.0
1,7,Manchester City,130.0,Manchester,ENG,Braga,48.0,Braga,POR,1405.0
1,8,Manchester City,130.0,Manchester,ENG,Inter,90.0,Milan,ITA,1212.0
1,9,Bayern,126.0,Munich,GER,Villarreal,68.0,Villarreal,ESP,1300.0
1,10,Bayern,126.0,Munich,GER,AC Milan,49.0,Milan,ITA,348.0
1,11,Bayern,126.0,Munich,GER,Legia Warszawa,13.0,Warsaw,POL,810.0
1,12,Bayern,126.0,Munich,GER,Liverpool,100.0,Liverpool,ENG,1178.0
1,13,Real Madrid,112.0,Madrid,ESP,Lille,35.0,Lille,FRA,1251.0
1,14,Real Madrid,112.0,Madrid,ESP,Manchester City,130.0,Manchester,ENG,1457.0
1,15,Real Madrid,112.0,Madrid,ESP,Atalanta,58.0,Bergamo,ITA,1233.0
1,16,Real Madrid,112.0,Madrid,ESP,APOEL,14.5,Nicosia,CYP,3285.0
1,17,Paris Saint-Germain,101.0,Paris,FRA,Bayer 04 Leverkusen,67.0,Leverkusen,GER,413.0
1,18,Paris Saint-Germain,101.0,Paris,FRA,Young Boys,32.5,Bern,SUI,435.0
1,19,Paris Saint-Germain,101.0,Paris,FRA,Barcelona,78.0,Barcelona,ESP,831.0
1,20,Paris Saint-Germain,101.0,Paris,FRA,Aston Villa,18.635,Birmingham,ENG,491.0
1,21,Liverpool,100.0,Liverpool,ENG,Paris Saint-Germain,101.0,Paris,FRA,629.0
1,22,Liverpool,100.0,Liverpool,ENG,Atlético de Madrid,73.0,Madrid,ESP,1446.0
1,23,Liverpool,100.0,Liverpool,ENG,Fenerbahçe,28.0,Istanbul,TUR,2748.0
1,24,Liverpool,100.0,Liverpool,ENG,AZ Alkmaar,48.0,Alkmaar,NED,526.0
1,25,Chelsea,96.0,London,ENG,VfL Wolfsburg,22.5,Wolfsburg,GER,754.0
1,26,Chelsea,96.0,London,ENG,Feyenoord,57.0,Rotterdam,NED,321.0
1,27,Chelsea,96.0,London,ENG,Celtic,30.0,Glasgow,SCO,555.0
1,28,Chelsea,96.0,London,ENG,Real Madrid,112.0,Madrid,ESP,1263.0
1,29,Manchester United,91.0,Manchester,ENG,Lyon,44.0,Lyon,FRA,997.0
1,30,Manchester United,91.0,Manchester,ENG,Rapid Wien,14.0,Vienna,AUT,1427.0
1,31,Manchester United,91.0,Manchester,ENG,Bayern,126.0,Munich,GER,1136.0
1,32,Manchester United,91.0,Manchester,ENG,Roma,86.0,Rome,ITA,1689.0
1,33,Inter,90.0,Milan,ITA,Real Sociedad,42.0,San Sebastián,ESP,918.0
1,34,Inter,90.0,Milan,ITA,Benfica,69.0,Lisbon,POR,1683.0
1,35,Inter,90.0,Milan,ITA,Manchester United,91.0,Manchester,ENG,1212.0
1,36,Inter,90.0,Milan,ITA,Qarabağ,26.0,Baku,AZE,3326.0
1,37,Roma,86.0,Rome,ITA,VfL Wolfsburg,22.5,Wolfsburg,GER,1177.0
1,38,Roma,86.0,Rome,ITA,Atlético de Madrid,73.0,Madrid,ESP,1364.0
1,39,Roma,86.0,Rome,ITA,Lille,35.0,Lille,FRA,1209.0
1,40,Roma,86.0,Rome,ITA,Real Madrid,112.0,Madrid,ESP,1364.0
1,41,Borussia Dortmund,75.0,Dortmund,GER,Atalanta,58.0,Bergamo,ITA,666.0
1,42,Borussia Dortmund,75.0,Dortmund,GER,Antwerp,21.0,Antwerp,BEL,215.0
1,43,Borussia Dortmund,75.0,Dortmund,GER,Lyon,44.0,Lyon,FRA,668.0
1,44,Borussia Dortmund,75.0,Dortmund,GER,Manchester United,91.0,Manchester,ENG,692.0
1,45,Atlético de Madrid,73.0,Madrid,ESP,Legia Warszawa,13.0,Warsaw,POL,2290.0
1,46,Atlético de Madrid,73.0,Madrid,ESP,Chelsea,96.0,London,ENG,1263.0
1,47,Atlético de Madrid,73.0,Madrid,ESP,Feyenoord,57.0,Rotterdam,NED,1424.0
1,48,Atlético de Madrid,73.0,Madrid,ESP,AZ Alkmaar,48.0,Alkmaar,NED,1502.0
1,49,Benfica,69.0,Lisbon,POR,Fenerbahçe,28.0,Istanbul,TUR,3237.0
1,50,Benfica,69.0,Lisbon,POR,Young Boys,32.5,Bern,SUI,1627.0
1,51,Benfica,69.0,Lisbon,POR,Roma,86.0,Rome,ITA,1863.0
1,52,Benfica,69.0,Lisbon,POR,Paris Saint-Germain,101.0,Paris,FRA,1453.0
1,53,Villarreal,68.0,Villarreal,ESP,Manchester City,130.0,Manchester,ENG,1511.0
1,54,Villarreal,68.0,Villarreal,ESP,Borussia Dortmund,75.0,Dortmund,GER,1410.0
1,55,Villarreal,68.0,Villarreal,ESP,Lens,11.266,Lens,FRA,1185.0
1,56,Villarreal,68.0,Villarreal,ESP,Braga,48.0,Braga,POR,724.0
1,57,Bayer 04 Leverkusen,67.0,Leverkusen,GER,Ajax,64.0,Amsterdam,NED,205.0
1,58,Bayer 04 Leverkusen,67.0,Leverkusen,GER,Aston Villa,18.635,Birmingham,ENG,613.0
1,59,Bayer 04 Leverkusen,67.0,Leverkusen,GER,AC Milan,49.0,Milan,ITA,643.0
1,60,Bayer 04 Leverkusen,67.0,Leverkusen,GER,Barcelona,78.0,Barcelona,ESP,1137.0
1,61,Ajax,64.0,Amsterdam,NED,Liverpool,100.0,Liverpool,ENG,543.0
1,62,Ajax,64.0,Amsterdam,NED,Crvena zvezda,40.0,Belgrade,SRB,1416.0
1,63,Ajax,64.0,Amsterdam,NED,Benfica,69.0,Lisbon,POR,1863.0
1,64,Ajax,64.0,Amsterdam,NED,APOEL,14.5,Nicosia,CYP,2946.0
1,65,Atalanta,58.0,Bergamo,ITA,Bayer 04 Leverkusen,67.0,Leverkusen,GER,627.0
1,66,Atalanta,58.0,Bergamo,ITA,Real Sociedad,42.0,San Sebastián,ESP,960.0
1,67,Atalanta,58.0,Bergamo,ITA,Bayern,126.0,Munich,GER,307.0
1,68,Atalanta,58.0,Bergamo,ITA,Rapid Wien,14.0,Vienna,AUT,580.0
1,69,Feyenoord,57.0,Rotterdam,NED,Inter,90.0,Milan,ITA,797.0
1,70,Feyenoord,57.0,Rotterdam,NED,Celtic,30.0,Glasgow,SCO,720.0
1,71,Feyenoord,57.0,Rotterdam,NED,Qarabağ,26.0,Baku,AZE,3657.0
1,72,Feyenoord,57.0,Rotterdam,NED,Villarreal,68.0,Villarreal,ESP,1375.0
1,73,AC Milan,49.0,Milan,ITA,Barcelona,78.0,Barcelona,ESP,725.0
1,74,AC Milan,49.0,Milan,ITA,Young Boys,32.5,Bern,SUI,213.0
1,75,AC Milan,49.0,Milan,ITA,Lens,11.266,Lens,FRA,727.0
1,76,AC Milan,49.0,Milan,ITA,Benfica,69.0,Lisbon,POR,1683.0
1,77,AZ Alkmaar,48.0,Alkmaar,NED,Lille,35.0,Lille,FRA,252.0
1,78,AZ Alkmaar,48.0,Alkmaar,NED,Rapid Wien,14.0,Vienna,AUT,957.0
1,79,AZ Alkmaar,48.0,Alkmaar,NED,Bayer 04 Leverkusen,67.0,Leverkusen,GER,233.0
1,80,AZ Alkmaar,48.0,Alkmaar,NED,Manchester City,130.0,Manchester,ENG,477.0
1,81,Braga,48.0,Braga,POR,Atlético de Madrid,73.0,Madrid,ESP,417.0
1,82,Braga,48.0,Braga,POR,VfL Wolfsburg,22.5,Wolfsburg,GER,1885.0
1,83,Braga,48.0,Braga,POR,Real Madrid,112.0,Madrid,ESP,417.0
1,84,Braga,48.0,Braga,POR,Celtic,30.0,Glasgow,SCO,1621.0
1,85,Lyon,44.0,Lyon,FRA,Inter,90.0,Milan,ITA,340.0
1,86,Lyon,44.0,Lyon,FRA,Crvena zvezda,40.0,Belgrade,SRB,1225.0
1,87,Lyon,44.0,Lyon,FRA,Fenerbahçe,28.0,Istanbul,TUR,2013.0
1,88,Lyon,44.0,Lyon,FRA,Atalanta,58.0,Bergamo,ITA,375.0
1,89,Real Sociedad,42.0,San Sebastián,ESP,Manchester United,91.0,Manchester,ENG,1130.0
1,90,Real Sociedad,42.0,San Sebastián,ESP,Borussia Dortmund,75.0,Dortmund,GER,1154.0
1,91,Real Sociedad,42.0,San Sebastián,ESP,Aston Villa,18.635,Birmingham,ENG,1020.0
1,92,Real Sociedad,42.0,San Sebastián,ESP,Braga,48.0,Braga,POR,566.0
1,93,Crvena zvezda,40.0,Belgrade,SRB,Bayern,126.0,Munich,GER,774.0
1,94,Crvena zvezda,40.0,Belgrade,SRB,Real Sociedad,42.0,San Sebastián,ESP,1794.0
1,95,Crvena zvezda,40.0,Belgrade,SRB,Villarreal,68.0,Villarreal,ESP,1765.0
1,96,Crvena zvezda,40.0,Belgrade,SRB,APOEL,14.5,Nicosia,CYP,1531.0
1,97,Lille,35.0,Lille,FRA,Antwerp,21.0,Antwerp,BEL,115.0
1,98,Lille,35.0,Lille,FRA,Chelsea,96.0,London,ENG,243.0
1,99,Lille,35.0,Lille,FRA,Feyenoord,57.0,Rotterdam,NED,174.0
1,100,Lille,35.0,Lille,FRA,AC Milan,49.0,Milan,ITA,733.0
1,101,Young Boys,32.5,Bern,SUI,AZ Alkmaar,48.0,Alkmaar,NED,661.0
1,102,Young Boys,32.5,Bern,SUI,Legia Warszawa,13.0,Warsaw,POL,1138.0
1,103,Young Boys,32.5,Bern,SUI,Liverpool,100.0,Liverpool,ENG,1032.0
1,104,Young Boys,32.5,Bern,SUI,Ajax,64.0,Amsterdam,NED,630.0
1,105,Celtic,30.0,Glasgow,SCO,Qarabağ,26.0,Baku,AZE,4240.0
1,106,Celtic,30.0,Glasgow,SCO,Lyon,44.0,Lyon,FRA,1289.0
1,107,Celtic,30.0,Glasgow,SCO,Roma,86.0,Rome,ITA,1966.0
1,108,Celtic,30.0,Glasgow,SCO,Paris Saint-Germain,101.0,Paris,FRA,898.0
1,109,Fenerbahçe,28.0,Istanbul,TUR,Barcelona,78.0,Barcelona,ESP,2234.0
1,110,Fenerbahçe,28.0,Istanbul,TUR,Antwerp,21.0,Antwerp,BEL,2193.0
1,111,Fenerbahçe,28.0,Istanbul,TUR,Crvena zvezda,40.0,Belgrade,SRB,811.0
1,112,Fenerbahçe,28.0,Istanbul,TUR,Bayer 04 Leverkusen,67.0,Leverkusen,GER,2019.0
1,113,Qarabağ,26.0,Baku,AZE,APOEL,14.5,Nicosia,CYP,1559.0
1,114,Qarabağ,26.0,Baku,AZE,Bayern,126.0,Munich,GER,3135.0
1,115,Qarabağ,26.0,Baku,AZE,Benfica,69.0,Lisbon,POR,4968.0
1,116,Qarabağ,26.0,Baku,AZE,AC Milan,49.0,Milan,ITA,3326.0
1,117,VfL Wolfsburg,22.5,Wolfsburg,GER,Villarreal,68.0,Villarreal,ESP,1615.0
1,118,VfL Wolfsburg,22.5,Wolfsburg,GER,AZ Alkmaar,48.0,Alkmaar,NED,408.0
1,119,VfL Wolfsburg,22.5,Wolfsburg,GER,Legia Warszawa,13.0,Warsaw,POL,695.0
1,120,VfL Wolfsburg,22.5,Wolfsburg,GER,Manchester United,91.0,Manchester,ENG,879.0
1,121,Antwerp,21.0,Antwerp,BEL,Ajax,64.0,Amsterdam,NED,132.0
1,122,Antwerp,21.0,Antwerp,BEL,Lens,11.266,Lens,FRA,142.0
1,123,Antwerp,21.0,Antwerp,BEL,Young Boys,32.5,Bern,SUI,524.0
1,124,Antwerp,21.0,Antwerp,BEL,Chelsea,96.0,London,ENG,316.0
1,125,Aston Villa,18.635,Birmingham,ENG,Borussia Dortmund,75.0,Dortmund,GER,631.0
1,126,Aston Villa,18.635,Birmingham,ENG,VfL Wolfsburg,22.5,Wolfsburg,GER,840.0
1,127,Aston Villa,18.635,Birmingham,ENG,Braga,48.0,Braga,POR,1321.0
1,128,Aston Villa,18.635,Birmingham,ENG,Inter,90.0,Milan,ITA,1108.0
1,129,APOEL,14.5,Nicosia,CYP,Roma,86.0,Rome,ITA,1958.0
1,130,APOEL,14.5,Nicosia,CYP,Rapid Wien,14.0,Vienna,AUT,2014.0
1,131,APOEL,14.5,Nicosia,CYP,Liverpool,100.0,Liverpool,ENG,3475.0
1,132,APOEL,14.5,Nicosia,CYP,Celtic,30.0,Glasgow,SCO,3652.0
1,133,Rapid Wien,14.0,Vienna,AUT,Lille,35.0,Lille,FRA,999.0
1,134,Rapid Wien,14.0,Vienna,AUT,Feyenoord,57.0,Rotterdam,NED,943.0
1,135,Rapid Wien,14.0,Vienna,AUT,Aston Villa,18.635,Birmingham,ENG,1358.0
1,136,Rapid Wien,14.0,Vienna,AUT,Paris Saint-Germain,101.0,Paris,FRA,1033.0
1,137,Legia Warszawa,13.0,Warsaw,POL,Atalanta,58.0,Bergamo,ITA,1099.0
1,138,Legia Warszawa,13.0,Warsaw,POL,Fenerbahçe,28.0,Istanbul,TUR,1386.0
1,139,Legia Warszawa,13.0,Warsaw,POL,Manchester City,130.0,Manchester,ENG,1561.0
1,140,Legia Warszawa,13.0,Warsaw,POL,Lyon,44.0,Lyon,FRA,1377.0
1,141,Lens,11.266,Lens,FRA,Real Sociedad,42.0,San Sebastián,ESP,870.0
1,142,Lens,11.266,Lens,FRA,Qarabağ,26.0,Baku,AZE,3771.0
1,143,Lens,11.266,Lens,FRA,Real Madrid,112.0,Madrid,ESP,1223.0
1,144,Lens,11.266,Lens,FRA,Atlético de Madrid,73.0,Madrid,ESP,1223.0
2,1,Barcelona,78.0,Barcelona,ESP,Bayer 04 Leverkusen,67.0,Leverkusen,GER,1137.0
2,2,Barcelona,78.0,Barcelona,ESP,Bayern,126.0,Munich,GER,1055.0
2,3,Barcelona,78.0,Barcelona,ESP,Lyon,44.0,Lyon,FRA,532.0
2,4,Barcelona,78.0,Barcelona,ESP,Rapid Wien,14.0,Vienna,AUT,1350.0
2,5,Manchester City,130.0,Manchester,ENG,Inter,90.0,Milan,ITA,1212.0
2,6,Manchester City,130.0,Manchester,ENG,Ajax,64.0,Amsterdam,NED,495.0
2,7,Manchester City,130.0,Manchester,ENG,Lens,11.266,Lens,FRA,485.0
2,8,Manchester City,130.0,Manchester,ENG,AZ Alkmaar,48.0,Alkmaar,NED,477.0
2,9,Bayern,126.0,Munich,GER,Lille,35.0,Lille,FRA,676.0
2,10,Bayern,126.0,Munich,GER,Aston Villa,18.635,Birmingham,ENG,1053.0
2,11,Bayern,126.0,Munich,GER,Atalanta,58.0,Bergamo,ITA,307.0
2,12,Bayern,126.0,Munich,GER,Manchester City,130.0,Manchester,ENG,1136.0
2,13,Real Madrid,112.0,Madrid,ESP,Crvena zvezda,40.0,Belgrade,SRB,2027.0
2,14,Real Madrid,112.0,Madrid,ESP,Feyenoord,57.0,Rotterdam,NED,1424.0
2,15,Real Madrid,112.0,Madrid,ESP,Qarabağ,26.0,Baku,AZE,4466.0
2,16,Real Madrid,112.0,Madrid,ESP,Liverpool,100.0,Liverpool,ENG,1446.0
2,17,Paris Saint-Germain,101.0,Paris,FRA,Antwerp,21.0,Antwerp,BEL,301.0
2,18,Paris Saint-Germain,101.0,Paris,FRA,Borussia Dortmund,75.0,Dortmund,GER,469.0
2,19,Paris Saint-Germain,101.0,Paris,FRA,Celtic,30.0,Glasgow,SCO,898.0
2,20,Paris Saint-Germain,101.0,Paris,FRA,Chelsea,96.0,London,ENG,344.0
2,21,Liverpool,100.0,Liverpool,ENG,Benfica,69.0,Lisbon,POR,1699.0
2,22,Liverpool,100.0,Liverpool,ENG,Paris Saint-Germain,101.0,Paris,FRA,629.0
2,23,Liverpool,100.0,Liverpool,ENG,VfL Wolfsburg,22.5,Wolfsburg,GER,930.0
2,24,Liverpool,100.0,Liverpool,ENG,Braga,48.0,Braga,POR,1380.0
2,25,Chelsea,96.0,London,ENG,Young Boys,32.5,Bern,SUI,747.0
2,26,Chelsea,96.0,London,ENG,Villarreal,68.0,Villarreal,ESP,1283.0
2,27,Chelsea,96.0,London,ENG,Fenerbahçe,28.0,Istanbul,TUR,2501.0
2,28,Chelsea,96.0,London,ENG,Barcelona,78.0,Barcelona,ESP,1139.0
2,29,Manchester United,91.0,Manchester,ENG,AC Milan,49.0,Milan,ITA,1212.0
2,30,Manchester United,91.0,Manchester,ENG,Roma,86.0,Rome,ITA,1689.0
2,31,Manchester United,91.0,Manchester,ENG,Legia Warszawa,13.0,Warsaw,POL,1561.0
2,32,Manchester United,91.0,Manchester,ENG,Real Madrid,112.0,Madrid,ESP,1457.0
2,33,Inter,90.0,Milan,ITA,Real Sociedad,42.0,San Sebastián,ESP,918.0
2,34,Inter,90.0,Milan,ITA,APOEL,14.5,Nicosia,CYP,2335.0
2,35,Inter,90.0,Milan,ITA,Manchester United,91.0,Manchester,ENG,1212.0
2,36,Inter,90.0,Milan,ITA,Atlético de Madrid,73.0,Madrid,ESP,1188.0
2,37,Roma,86.0,Rome,ITA,Rapid Wien,14.0,Vienna,AUT,764.0
2,38,Roma,86.0,Rome,ITA,Young Boys,32.5,Bern,SUI,689.0
2,39,Roma,86.0,Rome,ITA,Bayer 04 Leverkusen,67.0,Leverkusen,GER,1101.0
2,40,Roma,86.0,Rome,ITA,Bayern,126.0,Munich,GER,697.0
2,41,Borussia Dortmund,75.0,Dortmund,GER,Manchester United,91.0,Manchester,ENG,692.0
2,42,Borussia Dortmund,75.0,Dortmund,GER,Atlético de Madrid,73.0,Madrid,ESP,1502.0
2,43,Borussia Dortmund,75.0,Dortmund,GER,AZ Alkmaar,48.0,Alkmaar,NED,223.0
2,44,Borussia Dortmund,75.0,Dortmund,GER,Antwerp,21.0,Antwerp,BEL,215.0
2,45,Atlético de Madrid,73.0,Madrid,ESP,Feyenoord,57.0,Rotterdam,NED,1424.0
2,46,Atlético de Madrid,73.0,Madrid,ESP,Braga,48.0,Braga,POR,417.0
2,47,Atlético de Madrid,73.0,Madrid,ESP,VfL Wolfsburg,22.5,Wolfsburg,GER,1730.0
2,48,Atlético de Madrid,73.0,Madrid,ESP,Chelsea,96.0,London,ENG,1263.0
2,49,Benfica,69.0,Lisbon,POR,Paris Saint-Germain,101.0,Paris,FRA,1453.0
2,50,Benfica,69.0,Lisbon,POR,Ajax,64.0,Amsterdam,NED,1863.0
2,51,Benfica,69.0,Lisbon,POR,Lens,11.266,Lens,FRA,1606.0
2,52,Benfica,69.0,Lisbon,POR,Real Sociedad,42.0,San Sebastián,ESP,788.0
2,53,Villarreal,68.0,Villarreal,ESP,Inter,90.0,Milan,ITA,973.0
2,54,Villarreal,68.0,Villarreal,ESP,APOEL,14.5,Nicosia,CYP,2980.0
2,55,Villarreal,68.0,Villarreal,ESP,Roma,86.0,Rome,ITA,1079.0
2,56,Villarreal,68.0,Villarreal,ESP,Celtic,30.0,Glasgow,SCO,1793.0
2,57,Bayer 04 Leverkusen,67.0,Leverkusen,GER,Lille,35.0,Lille,FRA,281.0
2,58,Bayer 04 Leverkusen,67.0,Leverkusen,GER,Manchester City,130.0,Manchester,ENG,684.0
2,59,Bayer 04 Leverkusen,67.0,Leverkusen,GER,Fenerbahçe,28.0,Istanbul,TUR,2019.0
2,60,Bayer 04 Leverkusen,67.0,Leverkusen,GER,Benfica,69.0,Lisbon,POR,1862.0
2,61,Ajax,64.0,Amsterdam,NED,Liverpool,100.0,Liverpool,ENG,543.0
2,62,Ajax,64.0,Amsterdam,NED,Borussia Dortmund,75.0,Dortmund,GER,200.0
2,63,Ajax,64.0,Amsterdam,NED,Legia Warszawa,13.0,Warsaw,POL,1093.0
2,64,Ajax,64.0,Amsterdam,NED,AC Milan,49.0,Milan,ITA,829.0
2,65,Atalanta,58.0,Bergamo,ITA,Villarreal,68.0,Villarreal,ESP,1019.0
2,66,Atalanta,58.0,Bergamo,ITA,Aston Villa,18.635,Birmingham,ENG,1113.0
2,67,Atalanta,58.0,Bergamo,ITA,Crvena zvezda,40.0,Belgrade,SRB,849.0
2,68,Atalanta,58.0,Bergamo,ITA,Real Madrid,112.0,Madrid,ESP,1233.0
2,69,Feyenoord,57.0,Rotterdam,NED,Barcelona,78.0,Barcelona,ESP,1185.0
2,70,Feyenoord,57.0,Rotterdam,NED,Lyon,44.0,Lyon,FRA,685.0
2,71,Feyenoord,57.0,Rotterdam,NED,Atalanta,58.0,Bergamo,ITA,789.0
2,72,Feyenoord,57.0,Rotterdam,NED,Qarabağ,26.0,Baku,AZE,3657.0
2,73,AC Milan,49.0,Milan,ITA,Rapid Wien,14.0,Vienna,AUT,625.0
2,74,AC Milan,49.0,Milan,ITA,Young Boys,32.5,Bern,SUI,213.0
2,75,AC Milan,49.0,Milan,ITA,Borussia Dortmund,75.0,Dortmund,GER,684.0
2,76,AC Milan,49.0,Milan,ITA,Paris Saint-Germain,101.0,Paris,FRA,640.0
2,77,AZ Alkmaar,48.0,Alkmaar,NED,Lille,35.0,Lille,FRA,252.0
2,78,AZ Alkmaar,48.0,Alkmaar,NED,VfL Wolfsburg,22.5,Wolfsburg,GER,408.0
2,79,AZ Alkmaar,48.0,Alkmaar,NED,Bayer 04 Leverkusen,67.0,Leverkusen,GER,233.0
2,80,AZ Alkmaar,48.0,Alkmaar,NED,Bayern,126.0,Munich,GER,695.0
2,81,Braga,48.0,Braga,POR,Real Madrid,112.0,Madrid,ESP,417.0
2,82,Braga,48.0,Braga,POR,Real Sociedad,42.0,San Sebastián,ESP,566.0
2,83,Braga,48.0,Braga,POR,Lens,11.266,Lens,FRA,1314.0
2,84,Braga,48.0,Braga,POR,Feyenoord,57.0,Rotterdam,NED,1513.0
2,85,Lyon,44.0,Lyon,FRA,AC Milan,49.0,Milan,ITA,340.0
2,86,Lyon,44.0,Lyon,FRA,Chelsea,96.0,London,ENG,735.0
2,87,Lyon,44.0,Lyon,FRA,Ajax,64.0,Amsterdam,NED,734.0
2,88,Lyon,44.0,Lyon,FRA,Antwerp,21.0,Antwerp,BEL,607.0
2,89,Real Sociedad,42.0,San Sebastián,ESP,AZ Alkmaar,48.0,Alkmaar,NED,1150.0
2,90,Real Sociedad,42.0,San Sebastián,ESP,Manchester City,130.0,Manchester,ENG,1130.0
2,91,Real Sociedad,42.0,San Sebastián,ESP,Roma,86.0,Rome,ITA,1193.0
2,92,Real Sociedad,42.0,San Sebastián,ESP,Legia Warszawa,13.0,Warsaw,POL,1971.0
2,93,Crvena zvezda,40.0,Belgrade,SRB,Inter,90.0,Milan,ITA,886.0
